Season,Team,Place,Finish,ELO,Heritgae_Score,PPM,GF,GA,Wins,Finals,SF,QF,R16,Total,Section,Squad,MP,W,D,L,GF,GA,GD,Pts,xG,xGA,xGD,xGD/90,Attendance,Top Team Scorer,Goalkeeper,Notes,Lookup
2023,Manchester City,1,1,2024.311279,93,2.230769231,2.461538462,0.384615385,0,1,3,6,9,11,1,eng Club Crest Manchester City,13,8,5,0,32,5,27,29,26.5,10.5,16,1.23,63639,Erling Haaland - 12,Ederson,,Manchester City2023
2023,Inter,2,2,1841.519287,118,1.846153846,1.461538462,0.846153846,1,1,2,5,10,14,2,it Club Crest Inter,13,7,3,3,19,11,8,24,17.9,15.1,2.8,0.22,71415,Edin Džeko - 4,André Onana,,Inter2023
2023,Real Madrid,4,3,1954.578003,577,2.166666667,2.166666667,1.083333333,7,7,14,15,23,23,SF,es Club Crest Real Madrid,12,8,2,2,26,13,13,26,22.3,15.9,6.4,0.53,58761,Vinicius Júnior - 7,Thibaut Courtois,,Real Madrid2023
2023,Milan,4,4,1838.609741,206,1.5,1.25,0.916666667,2,3,4,6,12,14,SF,it Club Crest Milan,12,5,3,4,15,11,4,18,16.5,14.6,1.9,0.16,72546,Olivier Giroud - 5,Mike Maignan,,Milan2023
2023,Bayern Munich,8,5,2014.212891,388,2.5,2.2,0.6,3,5,10,17,21,22,QF,de Club Crest Bayern Munich,10,8,1,1,22,6,16,25,19.4,10.9,8.4,0.84,75000,"Leroy Sané, Eric Maxim Choupo-Moting - 4",Yann Sommer,,Bayern Munich2023
2023,Napoli,8,6,1903.539063,12,2.2,2.6,0.8,0,0,0,0,3,6,QF,it Club Crest Napoli,10,7,1,2,26,8,18,22,25.2,13,12.2,1.22,49133,Victor Osimhen - 5,Alex Meret,,Napoli2023
2023,Benfica,8,7,1833.833252,40,2.1,2.6,1.3,0,0,0,4,5,14,QF,pt Club Crest Benfica,10,6,3,1,26,13,13,21,19,10.9,8.1,0.81,60222,João Mário - 6,Odisseas Vlachodimos,,Benfica2023
2023,Chelsea,8,8,1884.152832,272,1.6,1.2,0.9,2,3,8,11,17,18,QF,eng Club Crest Chelsea,10,5,1,4,12,9,3,16,16.2,10.7,5.5,0.55,39216,Raheem Sterling - 3,Kepa Arrizabalaga,,Chelsea2023
2023,Liverpool,16,9,2006.174561,264,1.875,2.375,1.5,2,5,6,9,11,14,R16,eng Club Crest Liverpool,8,5,0,3,19,12,7,15,14.7,10.6,4.1,0.51,51578,Mohamed Salah - 8,Alisson,,Liverpool2023
2023,Paris S-G,16,10,1904.829712,90,1.75,2,1.25,0,1,2,6,11,12,R16,fr Club Crest Paris S-G,8,4,2,2,16,10,6,14,10.8,10,0.8,0.1,46680,Kylian Mbappé - 7,Gianluigi Donnarumma,,Paris S-G2023
2023,Porto,16,11,1841.211182,127,1.625,1.5,1,1,1,1,6,14,19,R16,pt Club Crest Porto,8,4,1,3,12,8,4,13,15.2,11.4,3.9,0.48,44296,Mehdi Taremi - 5,Diogo Costa,,Porto2023
2023,RB Leipzig,16,12,1841.707153,20,1.625,1.75,2.125,0,0,1,1,2,4,R16,de Club Crest RB Leipzig,8,4,1,3,14,17,-3,13,11.7,12.4,-0.8,-0.1,44319,"André Silva, Christopher Nkunku - 3",Janis Blaswich,,RB Leipzig2023
2023,Dortmund,16,13,1801.256104,69,1.5,1.375,0.875,0,1,1,4,8,13,R16,de Club Crest Dortmund,8,3,3,2,11,7,4,12,10.5,11.4,-0.9,-0.12,78516,Jude Bellingham - 4,Alexander Meyer,,Dortmund2023
2023,Tottenham,16,14,1872.758301,45,1.5,1,0.875,0,1,1,2,4,5,R16,eng Club Crest Tottenham,8,3,3,2,8,7,1,12,10,8.8,1.2,0.15,58434,"Son Heung-min, Richarlison - 2",Hugo Lloris,,Tottenham2023
2023,Club Brugge,16,15,1661.37146,8,1.375,1,1.375,0,0,0,0,0,8,R16,be Club Crest Club Brugge,8,3,2,3,8,11,-3,11,8,16.9,-8.9,-1.12,24296,"Kamal Sowah, Jutglà - 2",Simon Mignolet,,Club Brugge2023
2023,Eint Frankfurt,16,16,1785.819824,0,1.25,0.875,1.625,0,0,0,0,0,0,R16,de Club Crest Eint Frankfurt,8,3,1,4,7,13,-6,10,8,12.9,-4.9,-0.61,49300,Daichi Kamada - 3,Kevin Trapp,,Eint Frankfurt2023
2023,Barcelona,32,17,1874.158447,410,1.166666667,2,2,4,4,11,17,20,22,GR,es Club Crest Barcelona,6,2,1,3,12,12,0,7,9.9,9.3,0.6,0.1,84576,Robert Lewandowski - 5,Marc-André ter Stegen,,Barcelona2023
2023,Sporting CP,32,18,1747.191284,12,1.166666667,1.333333333,1.5,0,0,0,0,2,8,GR,pt Club Crest Sporting CP,6,2,1,3,8,9,-1,7,3.8,9.8,-6,-1.01,39923,"Marcus Edwards, Arthur... - 2",Antonio Adán,,Sporting CP2023
2023,Marseille,32,19,1742.113037,19,1,1.333333333,1.333333333,0,0,0,1,3,9,GR,fr Club Crest Marseille,6,2,0,4,8,8,0,6,8.6,5.1,3.5,0.59,37962,"Alexis Sánchez, Chancel Mbemba... - 2",Pau López,,Marseille2023
2023,Shakhtar,32,20,1644.631836,28,1,1.333333333,1.666666667,0,0,0,1,4,16,GR,ua Club Crest Shakhtar,6,1,3,2,8,10,-2,6,3.7,10.9,-7.1,-1.19,25257,Mykhailo Mudryk - 3,Anatolii Trubin,,Shakhtar2023
2023,RB Salzburg,32,21,1727.965088,5,1,0.833333333,1.5,0,0,0,0,1,3,GR,at Club Crest RB Salzburg,6,1,3,2,5,9,-4,6,8.3,6.9,1.4,0.23,29301,Noah Okafor - 3,Philipp Köhn,,RB Salzburg2023
2023,Ajax,32,22,1807.699951,37,1,1.833333333,2.666666667,0,0,1,2,4,13,GR,nl Club Crest Ajax,6,2,0,4,11,16,-5,6,8.3,12.2,-3.9,-0.65,53028,Kudus Mohammed - 4,Remko Pasveer,,Ajax2023
2023,Atlético Madrid,32,23,1790.952026,109,0.833333333,0.833333333,1.5,0,2,3,6,9,11,GR,es Club Crest Atlético Madrid,6,1,2,3,5,9,-4,5,9.5,9.8,-0.3,-0.05,58797,"Antoine Griezmann, Yannick Carrasco... - 1",Jan Oblak,,Atlético Madrid2023
2023,Leverkusen,32,24,1758.005859,53,0.833333333,0.666666667,1.333333333,0,1,1,1,7,11,GR,de Club Crest Leverkusen,6,1,2,3,4,8,-4,5,9,7.5,1.5,0.26,28748,Moussa Diaby - 2,Lukáš Hrádecký,,Leverkusen2023
2023,Sevilla,32,25,1714.772705,21,0.833333333,1,2,0,0,0,1,5,7,GR,es Club Crest Sevilla,6,1,2,3,6,12,-6,5,5.4,10.2,-4.8,-0.8,34415,Youssef En-Nesyri - 2,Yassine Bounou,,Sevilla2023
2023,Dinamo Zagreb,32,26,1659.472656,5,0.666666667,0.666666667,1.833333333,0,0,0,0,0,5,GR,hr Club Crest Dinamo Zagreb,6,1,1,4,4,11,-7,4,4.2,12.5,-8.3,-1.39,20653,Mislav Orši? - 2,Dominik Livakovi?,,Dinamo Zagreb2023
2023,Juventus,32,27,1769.969727,152,0.5,1.5,2.166666667,0,3,3,8,15,18,GR,it Club Crest Juventus,6,1,0,5,9,13,-4,3,8.6,10.6,-2,-0.33,34534,"Adrien Rabiot, Arkadiusz Milik... - 2",Wojciech Szcz?sny,,Juventus2023
2023,FC Copenhagen,32,28,1599.39563,6,0.5,0.166666667,2,0,0,0,0,1,4,GR,dk Club Crest FC Copenhagen,6,0,3,3,1,12,-11,3,4.8,11.2,-6.4,-1.06,34086,Hákon Arnar Haraldsson - 1,Kamil Grabara,,FC Copenhagen2023
2023,Maccabi Haifa,32,29,1603.245728,2,0.5,1.166666667,3.5,0,0,0,0,0,2,GR,il Club Crest Maccabi Haifa,6,1,0,5,7,21,-14,3,6.4,9.6,-3.3,-0.55,30317,"Tjaronn Chery, Omer Atzili... - 2",Josh Cohen,,Maccabi Haifa2023
2023,Celtic,32,30,1628.631104,16,0.333333333,0.666666667,2.5,0,0,0,0,3,10,GR,sct Club Crest Celtic,6,0,2,4,4,15,-11,2,9.2,10.9,-1.7,-0.29,57367,Jota - 2,Joe Hart,,Celtic2023
2023,Viktoria Plze?,32,31,1587.918701,3,0,0.833333333,4,0,0,0,0,0,3,GR,cz Club Crest Viktoria Plze?,6,0,0,6,5,24,-19,0,5.5,15.1,-9.5,-1.59,11279,Tomáš Chorý - 2,Jind?ich Stan?k,,Viktoria Plze?2023
2023,Rangers,32,32,1631.828247,9,0,0.333333333,3.666666667,0,0,0,0,1,7,GR,sct Club Crest Rangers,6,0,0,6,2,22,-20,0,4.9,14.3,-9.4,-1.57,49253,"Scott Arfield, James Tavernier - 1",Allan McGregor,,Rangers2023
2022,Real Madrid,1,1,1956.849976,514,2.076923077,2.230769231,1.076923077,6,6,13,14,22,22,1,es Club Crest Real Madrid,13,9,0,4,29,14,15,27,21.6,20.1,1.5,0.11,48111,Karim Benzema - 15,Thibaut Courtois,,Real Madrid2022
2022,Liverpool,2,2,1990.648804,233,2.384615385,2.307692308,1.076923077,2,4,5,8,10,13,2,eng Club Crest Liverpool,13,10,1,2,30,14,16,31,27.3,13.1,14.2,1.09,64118,Mohamed Salah - 8,Alisson,,Liverpool2022
2022,Manchester City,4,3,2017.760864,78,1.916666667,2.416666667,1.333333333,0,1,2,5,8,10,SF,eng Club Crest Manchester City,12,7,2,3,29,16,13,23,26.6,11.5,15.1,1.26,49295,Riyad Mahrez - 7,Ederson,,Manchester City2022
2022,Villarreal,4,4,1797.137939,23,1.5,1.666666667,1.333333333,0,0,1,2,2,3,SF,es Club Crest Villarreal,12,5,3,4,20,16,4,18,19.4,18.6,0.9,0.07,18610,Arnaut Danjuma - 6,Gerónimo Rulli,,Villarreal2022
2022,Bayern Munich,8,5,2026.328369,381,2.3,3.1,0.7,3,5,10,16,20,21,QF,de Club Crest Bayern Munich,10,7,2,1,31,7,24,23,26.3,7.7,18.6,1.86,34000,Robert Lewandowski - 13,Manuel Neuer,,Bayern Munich2022
2022,Chelsea,8,6,1932.705933,265,2.2,2.1,1,2,3,8,10,16,17,QF,eng Club Crest Chelsea,10,7,1,2,21,10,11,22,19,11,8,0.8,39076,Timo Werner - 4,Edouard Mendy,,Chelsea2022
2022,Benfica,8,7,1771.995972,33,1.3,1.4,1.7,0,0,0,3,4,13,QF,pt Club Crest Benfica,10,3,4,3,14,17,-3,13,11.8,21.4,-9.7,-0.97,47128,Darwin Núñez - 6,Odisseas Vlachodimos,,Benfica2022
2022,Atlético Madrid,8,8,1836.537598,102,1.2,0.9,1,0,2,3,5,8,10,QF,es Club Crest Atlético Madrid,10,3,3,4,9,10,-1,12,12.2,13.2,-1.1,-0.11,58158,Antoine Griezmann - 4,Jan Oblak,,Atlético Madrid2022
2022,Ajax,16,9,1893.927368,34,2.375,2.75,1,0,0,1,2,3,12,R16,nl Club Crest Ajax,8,6,1,1,22,8,14,19,19,10,8.9,1.12,40181,Sébastien Haller - 11,Remko Pasveer,,Ajax2022
2022,Juventus,16,10,1822.453491,149,2,1.375,1.25,0,3,3,8,14,17,R16,it Club Crest Juventus,8,5,1,2,11,10,1,16,13.3,10.6,2.7,0.34,21968,Paulo Dybala - 3,Wojciech Szcz?sny,,Juventus2022
2022,Paris S-G,16,11,1908.35083,87,1.75,1.875,1.375,0,1,2,6,10,11,R16,fr Club Crest Paris S-G,8,4,2,2,15,11,4,14,14.5,13.9,0.6,0.08,44911,Kylian Mbappé - 6,Gianluigi Donnarumma,,Paris S-G2022
2022,Inter,16,12,1891.260498,115,1.625,1.125,0.875,1,1,2,5,9,13,R16,it Club Crest Inter,8,4,1,3,9,7,2,13,12.8,7.8,5,0.62,41133,Edin Džeko - 3,Samir Handanovi?,,Inter2022
2022,Manchester Utd,16,13,1879.605225,213,1.5,1.5,1.25,1,3,5,11,15,19,R16,eng Club Crest Manchester Utd,8,3,3,2,12,10,2,12,9.4,10.6,-1.2,-0.15,72893,Cristiano Ronaldo - 6,David de Gea,,Manchester Utd2022
2022,Lille,16,14,1766.329956,8,1.375,1,1,0,0,0,0,1,6,R16,fr Club Crest Lille,8,3,2,3,8,8,0,11,10.5,7.5,2.9,0.37,37824,"Jonathan David, Burak Y?lmaz - 3",Ivo Grbi?,,Lille2022
2022,RB Salzburg,16,15,1769.127808,2,1.375,1.25,1.75,0,0,0,0,0,2,R16,at Club Crest RB Salzburg,8,3,2,3,10,14,-4,11,12.3,12.7,-0.5,-0.06,20812,"Karim Adeyemi, Noah Okafor - 3",Philipp Köhn,,RB Salzburg2022
2022,Sporting CP,16,16,1772.874023,9,1.25,1.75,2.125,0,0,0,0,1,7,R16,pt Club Crest Sporting CP,8,3,1,4,14,17,-3,10,12.2,12.7,-0.5,-0.07,37672,Pedro Gonçalves - 4,Antonio Adán,,Sporting CP2022
2022,Dortmund,32,17,1810.587891,68,1.5,1.666666667,1.833333333,0,1,1,4,8,12,GR,de Club Crest Dortmund,6,3,0,3,10,11,-1,9,11.5,7.6,3.8,0.64,31607,"Marco Reus, Donyell Malen... - 3",Gregor Kobel,,Dortmund2022
2022,RB Leipzig,32,18,1763.755737,19,1.166666667,2.5,2.333333333,0,0,1,1,2,3,GR,de Club Crest RB Leipzig,6,2,1,3,15,14,1,7,13.4,11,2.4,0.4,21098,Christopher Nkunku - 7,Péter Gulácsi,,RB Leipzig2022
2022,Sheriff Tiraspol,32,19,1489.968384,0,1.166666667,1.166666667,1.833333333,0,0,0,0,0,0,GR,md Club Crest Sheriff Tiraspol,6,2,1,3,7,11,-4,7,4.4,12.2,-7.9,-1.32,5689,"Adama Traoré, Sébastien Thill - 2",Giorgos Athanasiadis,,Sheriff Tiraspol2022
2022,Barcelona,32,20,1832.3927,409,1.166666667,0.333333333,1.5,4,4,11,17,20,21,GR,es Club Crest Barcelona,6,2,1,3,2,9,-7,7,6.5,9.5,-3,-0.51,45092,"Gerard Piqué, Ansu Fati - 1",Marc-André ter Stegen,,Barcelona2022
2022,Sevilla,32,21,1838.665161,20,1,0.833333333,0.833333333,0,0,0,1,5,6,GR,es Club Crest Sevilla,6,1,3,2,5,5,0,6,7.2,7.8,-0.6,-0.09,25468,Ivan Rakiti? - 2,Yassine Bounou,,Sevilla2022
2022,Atalanta,32,22,1795.958496,10,1,2,2.166666667,0,0,0,1,2,2,GR,it Club Crest Atalanta,6,1,3,2,12,13,-1,6,10.2,9.1,1.1,0.18,11556,Duván Zapata - 3,Juan Musso,,Atalanta2022
2022,Zenit,32,23,1671.380615,14,0.833333333,1.666666667,1.666666667,0,0,0,0,3,8,GR,ru Club Crest Zenit,6,1,2,3,10,10,0,5,9.8,8,1.9,0.31,21135,"Claudinho, Sardar Azmoun - 2",Stanislav Kritsyuk,,Zenit2022
2022,Young Boys,32,24,1671.373779,1,0.833333333,1.166666667,2,0,0,0,0,0,1,GR,ch Club Crest Young Boys,6,1,2,3,7,12,-5,5,7.4,10.3,-3,-0.5,29879,Jordan Pefok - 2,"Guillaume Faivre, David von Ballmoos",,Young Boys2022
2022,Wolfsburg,32,25,1669.049438,8,0.833333333,0.833333333,1.666666667,0,0,0,1,1,2,GR,de Club Crest Wolfsburg,6,1,2,3,5,10,-5,5,4.8,11.1,-6.2,-1.04,11463,"Lukas Nmecha, Renato Steffen - 2",Koen Casteels,,Wolfsburg2022
2022,Porto,32,26,1822.591309,126,0.833333333,0.666666667,1.833333333,1,1,1,6,14,18,GR,pt Club Crest Porto,6,1,2,3,4,11,-7,5,8,8.8,-0.8,-0.13,31493,Luis Díaz - 2,Diogo Costa,,Porto2022
2022,Milan,32,27,1792.422852,205,0.666666667,1,1.5,2,3,4,6,12,13,GR,it Club Crest Milan,6,1,1,4,6,9,-3,4,5.8,10.2,-4.5,-0.74,43762,"Rafael Leão, Junior Messias... - 1","Mike Maignan, Ciprian T?t?ru?anu",,Milan2022
2022,Club Brugge,32,28,1593.895874,7,0.666666667,1,3.333333333,0,0,0,0,0,7,GR,be Club Crest Club Brugge,6,1,1,4,6,20,-14,4,6.1,19.5,-13.4,-2.23,25511,Hans Vanaken - 3,Simon Mignolet,,Club Brugge2022
2022,Shakhtar,32,29,1664.212036,27,0.333333333,0.333333333,2,0,0,0,1,4,15,GR,ua Club Crest Shakhtar,6,0,2,4,2,12,-10,2,6.8,10.1,-3.3,-0.55,22349,Fernando - 2,Anatolii Trubin,,Shakhtar2022
2022,Dynamo Kyiv,32,30,1633.684448,18,0.166666667,0.166666667,1.833333333,0,0,0,0,2,14,GR,ua Club Crest Dynamo Kyiv,6,0,1,5,1,11,-10,1,4.3,9.2,-4.9,-0.82,27256,Denys Harmash - 1,Heorhiy Bushchan,,Dynamo Kyiv2022
2022,Malmö,32,31,1548.705078,2,0.166666667,0.166666667,2.333333333,0,0,0,0,0,2,GR,se Club Crest Malmö,6,0,1,5,1,14,-13,1,1.6,15.1,-13.5,-2.25,13634,Søren Rieks - 1,Johan Dahlin,,Malmö2022
2022,Be?ikta?,32,32,1489.819458,8,0,0.5,3.166666667,0,0,0,0,1,6,GR,tr Club Crest Be?ikta?,6,0,0,6,3,19,-16,0,6.2,19.7,-13.5,-2.26,19031,"Francisco Montero, Cyle Larin... - 1",Ersin Destano?lu,,Be?ikta?2022
2021,Chelsea,1,1,1852.186279,202,2.307692308,1.769230769,0.307692308,1,2,7,9,15,16,1,eng Club Crest Chelsea,13,9,3,1,23,4,19,30,26,9,17,1.31,333,Olivier Giroud - 6,Edouard Mendy,,Chelsea2021
2021,Manchester City,2,2,1963.748413,47,2.615384615,1.923076923,0.384615385,0,0,1,4,7,9,2,eng Club Crest Manchester City,13,11,1,1,25,5,20,34,22.5,7.2,15.3,1.18,2016,"Riyad Mahrez, Ferrán Torres - 4",Ederson,,Manchester City2021
2021,Real Madrid,4,3,1904.735229,499,1.75,1.583333333,1.166666667,6,6,12,13,21,21,SF,es Club Crest Real Madrid,12,6,3,3,19,14,5,21,19.2,15.6,3.7,0.3,,Karim Benzema - 6,Thibaut Courtois,,Real Madrid2021
2021,Paris S-G,4,4,1874.671387,72,1.583333333,1.833333333,1.25,0,1,1,5,9,10,SF,fr Club Crest Paris S-G,12,6,1,5,22,15,7,19,21.4,18.8,2.6,0.22,,Kylian Mbappé - 8,Keylor Navas,,Paris S-G2021
2021,Bayern Munich,8,5,2056.982178,374,2.5,2.7,1,3,5,10,15,19,20,QF,de Club Crest Bayern Munich,10,8,1,1,27,10,17,25,21.8,14,7.8,0.78,,Robert Lewandowski - 5,Manuel Neuer,,Bayern Munich2021
2021,Liverpool,8,6,1970.004761,226,2,1.5,0.6,2,4,5,7,9,12,QF,eng Club Crest Liverpool,10,6,2,2,15,6,9,20,14.7,13.9,0.8,0.08,,Mohamed Salah - 6,Alisson,,Liverpool2021
2021,Porto,8,7,1804.259644,119,1.9,1.5,0.9,1,1,1,5,13,17,QF,pt Club Crest Porto,10,6,1,3,15,9,6,19,12.5,15.1,-2.6,-0.26,490,Sérgio Oliveira - 5,Agustín Marchesín,,Porto2021
2021,Dortmund,8,8,1829.74939,61,1.7,1.9,1.3,0,1,1,3,7,11,QF,de Club Crest Dortmund,10,5,2,3,19,13,6,17,14.4,13.6,0.8,0.08,,Erling Haaland - 10,Marwin Hitz,,Dortmund2021
2021,Juventus,16,9,1854.829956,146,2.25,2.25,1,0,3,3,8,13,16,R16,it Club Crest Juventus,8,6,0,2,18,8,10,18,15.8,9.8,6,0.76,,Álvaro Morata - 6,Wojciech Szcz?sny,,Juventus2021
2021,Barcelona,16,10,1906.969971,406,2,2.25,1.25,4,4,11,17,19,20,R16,es Club Crest Barcelona,8,5,1,2,18,10,8,16,20.4,12.9,7.5,0.94,,Lionel Messi - 5,Marc-André ter Stegen,,Barcelona2021
2021,Sevilla,16,11,1846.646973,17,1.75,1.625,1.625,0,0,0,1,4,5,R16,es Club Crest Sevilla,8,4,2,2,13,13,0,14,12.1,11.1,1,0.12,,Youssef En-Nesyri - 6,Yassine Bounou,,Sevilla2021
2021,RB Leipzig,16,12,1887.239136,16,1.5,1.375,2,0,0,1,1,1,2,R16,de Club Crest RB Leipzig,8,4,0,4,11,16,-5,12,10.6,12.8,-2.2,-0.27,250,Angeliño - 3,Péter Gulácsi,,RB Leipzig2021
2021,Atalanta,16,13,1824.778931,7,1.375,1.375,1.5,0,0,0,1,1,1,R16,it Club Crest Atalanta,8,3,2,3,11,12,-1,11,11.7,10.4,1.3,0.16,,"Luis Muriel, Duván Zapata - 3",Marco Sportiello,,Atalanta2021
2021,Lazio,16,14,1735.860962,13,1.25,1.625,1.625,0,0,0,1,2,5,R16,it Club Crest Lazio,8,2,4,2,13,13,0,10,13.1,11.6,1.5,0.19,250,Ciro Immobile - 5,Pepe Reina,,Lazio2021
2021,Atlético Madrid,16,15,1912.88208,99,1.125,0.875,1.375,0,2,3,5,7,9,R16,es Club Crest Atlético Madrid,8,2,3,3,7,11,-4,9,9.2,10.3,-1.1,-0.14,,João Félix - 3,Jan Oblak,,Atlético Madrid2021
2021,M'Gladbach,16,16,1789.732422,2,1,2,1.625,0,0,0,0,0,2,R16,de Club Crest M'Gladbach,8,2,2,4,16,13,3,8,11.6,13.8,-2.3,-0.28,,Alassane Pléa - 5,Yann Sommer,,M'Gladbach2021
2021,Manchester Utd,32,17,1873.156006,212,1.5,2.5,1.666666667,1,3,5,11,15,18,GR,eng Club Crest Manchester Utd,6,3,0,3,15,10,5,9,11.5,8.4,3.1,0.51,374,Marcus Rashford - 6,David de Gea,,Manchester Utd2021
2021,Club Brugge,32,18,1677.034302,6,1.333333333,1.333333333,1.666666667,0,0,0,0,0,6,GR,be Club Crest Club Brugge,6,2,2,2,8,10,-2,8,8.5,9.3,-0.8,-0.13,,Hans Vanaken - 3,Simon Mignolet,,Club Brugge2021
2021,Shakhtar,32,19,1766.333008,26,1.333333333,0.833333333,2,0,0,0,1,4,14,GR,ua Club Crest Shakhtar,6,2,2,2,5,12,-7,8,4.7,11,-6.3,-1.05,3393,Manor Solomon - 2,Anatolii Trubin,,Shakhtar2021
2021,Ajax,32,20,1754.963867,33,1.166666667,1.166666667,1.166666667,0,0,1,2,3,11,GR,nl Club Crest Ajax,6,2,1,3,7,7,0,7,8.1,8,0,0.01,,Dušan Tadi? - 2,André Onana,,Ajax2021
2021,Inter,32,21,1861.853638,114,1,1.166666667,1.5,1,1,2,5,9,12,GR,it Club Crest Inter,6,1,3,2,7,9,-2,6,8.3,6.5,1.8,0.3,333,Romelu Lukaku - 4,Samir Handanovi?,,Inter2021
2021,Krasnodar,32,22,1572.159424,0,0.833333333,1,1.833333333,0,0,0,0,0,0,GR,ru Club Crest Krasnodar,6,1,2,3,6,11,-5,5,6.4,11.9,-5.5,-0.92,9948,Marcus Berg - 2,Matvei Safonov,,Krasnodar2021
2021,RB Salzburg,32,23,1729.993042,1,0.666666667,1.666666667,2.833333333,0,0,0,0,0,1,GR,at Club Crest RB Salzburg,6,1,1,4,10,17,-7,4,11.2,9.3,2,0.33,1000,Mergim Berisha - 4,Cican Stankovic,,RB Salzburg2021
2021,Dynamo Kyiv,32,24,1626.529419,17,0.666666667,0.666666667,2.166666667,0,0,0,0,2,13,GR,ua Club Crest Dynamo Kyiv,6,1,1,4,4,13,-9,4,6.3,13,-6.7,-1.12,4950,Viktor Tsyhankov - 2,Heorhiy Bushchan,,Dynamo Kyiv2021
2021,Loko Moscow,32,25,1535.293701,9,0.5,0.833333333,1.666666667,0,0,0,0,2,5,GR,ru Club Crest Loko Moscow,6,0,3,3,5,10,-5,3,4.9,11.1,-6.2,-1.03,7701,Anton Miranchuk - 3,Guilherme Marinato,,Loko Moscow2021
2021,Olympiacos,32,26,1682.412109,23,0.5,0.333333333,1.666666667,0,0,0,0,3,17,GR,gr Club Crest Olympiacos,6,1,0,5,2,10,-8,3,4.1,9.5,-5.4,-0.9,,"Koka, Mohamed Camara - 1",José Sá,,Olympiacos2021
2021,Ba?ak?ehir,32,27,1510.716309,0,0.5,1.166666667,3,0,0,0,0,0,0,GR,tr Club Crest Ba?ak?ehir,6,1,0,5,7,18,-11,3,5.2,12.2,-7,-1.16,233,?rfan Kahveci - 3,Mert Günok,,Ba?ak?ehir2021
2021,Marseille,32,28,1655.837524,18,0.5,0.333333333,2.166666667,0,0,0,1,3,8,GR,fr Club Crest Marseille,6,1,0,5,2,13,-11,3,5.9,10.1,-4.3,-0.71,,Dimitri Payet - 2,Steve Mandanda,,Marseille2021
2021,Midtjylland,32,29,1603.755493,0,0.333333333,0.666666667,2.166666667,0,0,0,0,0,0,GR,dk Club Crest Midtjylland,6,0,2,4,4,13,-9,2,7.1,11.3,-4.2,-0.71,88,Alexander Scholz - 2,Jesper Hansen,,Midtjylland2021
2021,Rennes,32,30,1624.185059,0,0.166666667,0.5,1.833333333,0,0,0,0,0,0,GR,fr Club Crest Rennes,6,0,1,5,3,11,-8,1,7.6,12.4,-4.8,-0.8,1658,Serhou Guirassy - 2,Alfred Gomis,,Rennes2021
2021,Zenit,32,31,1660.649048,13,0.166666667,0.666666667,2.166666667,0,0,0,0,3,7,GR,ru Club Crest Zenit,6,0,1,5,4,13,-9,1,5.6,11.3,-5.7,-0.95,14990,"Artem Dzyuba, Aleksandr Erokhin... - 1",Mikhail Kerzhakov,,Zenit2021
2021,Ferencváros,32,32,1552.019287,0,0.166666667,0.833333333,2.833333333,0,0,0,0,0,0,GR,hu Club Crest Ferencváros,6,0,1,5,5,17,-12,1,5.6,12.7,-7.1,-1.19,8234,Franck Boli - 2,Dénes Dibusz,,Ferencváros2021
2020,Bayern Munich,1,1,1941.557129,311,3,3.909090909,0.727272727,2,4,9,14,18,19,W,de Club Crest Bayern Munich,11,11,0,0,43,8,35,33,35.5,10.2,25.3,2.3,50000,Robert Lewandowski - 15,Manuel Neuer,,Bayern Munich2020
2020,Paris S-G,2,2,1876.388062,41,2.272727273,2.272727273,0.545454545,0,0,0,4,8,9,F,fr Club Crest Paris S-G,11,8,1,2,25,6,19,25,26.2,12.3,13.9,1.27,28058,"Mauro Icardi, Kylian Mbappé - 5",Keylor Navas,,Paris S-G2020
2020,RB Leipzig,4,3,1827.230591,1,2,1.6,1.2,0,0,0,0,0,1,SF,de Club Crest RB Leipzig,10,6,2,2,16,12,4,20,18,13,5,0.5,32347,"Timo Werner, Marcel Sabitzer... - 4",Péter Gulácsi,,RB Leipzig2020
2020,Lyon,4,4,1693.906494,61,1.4,1.4,1.4,0,0,1,4,11,15,SF,fr Club Crest Lyon,10,4,2,4,14,14,0,14,12.7,18.4,-5.7,-0.57,41780,Memphis - 6,Anthony Lopes,,Lyon2020
2020,Manchester City,8,5,2001.572021,40,2.222222222,2.333333333,1,0,0,1,3,6,8,QF,eng Club Crest Manchester City,9,6,2,1,21,9,12,20,25.1,7.9,17.2,1.91,37594,"Raheem Sterling, Gabriel Jesus - 6",Ederson,,Manchester City2020
2020,Barcelona,8,6,1985.365845,399,2,1.666666667,1.555555556,4,4,11,16,18,19,QF,es Club Crest Barcelona,9,5,3,1,15,14,1,18,14.4,17.9,-3.5,-0.39,60809,Luis Suárez - 5,Marc-André ter Stegen,,Barcelona2020
2020,Atlético Madrid,8,7,1863.516846,92,1.777777778,1.444444444,1,0,2,3,4,6,8,QF,es Club Crest Atlético Madrid,9,5,1,3,13,9,4,16,15.3,9.1,6.1,0.68,62232,"Álvaro Morata, João Félix - 3",Jan Oblak,,Atlético Madrid2020
2020,Atalanta,8,8,1769.243774,0,1.444444444,1.888888889,2,0,0,0,0,0,0,QF,it Club Crest Atalanta,9,4,1,4,17,18,-1,13,17.7,18.9,-1.2,-0.14,32770,Josip Ili?i? - 5,Pierluigi Gollini,,Atalanta2020
